ShopName,URL_Shop,province,Category,Type,name,price,unit,standard
QG The Queen of Green,www.dgtfarm.com/QueenofGreen,ลำปาง,ผัก,มะนาว,มะนาว,25,กิโลกรัม,อยู่ในขั้นตอนการตรวจรับรองอินทรีย์ อยู่ในระยะปรับเปลี่ยน
Rabbit Chan,www.dgtfarm.com/rabbitchan,จันทบุรี,ข้าวและธัญพืช,ข้าวหอมนิล,ข้าวหอนนิน ขนาด 1 กิโลกรัม,50,ถุง,GAP
Red Onion,www.dgtfarm.com/RedOnion,พะเยา,สินค้าแปรรูป,ทุเรียนทอด,ทุเรียนแปรรูป,100,ถุง,ไม่มีใบรับรอง
Rungpunmulberryfarm,www.dgtfarm.com/mulberry,มหาสารคาม,ข้าวและธัญพืช,ข้าวทับทิมชุมแพ อินทรีย์,ข้าวอินทรีย์ธรรมดาสุข (ข้าวใหม่ เก็บเกี่ยว พ.ย. 2564) ข้าวทับทิมชุมแพ อินทรีย์ (Tubtim Chumphae Organic Rice),140,กิโลกรัม,GAP
Sabangfarm,www.dgtfarm.com/Sabangfarm,ร้อยเอ็ด,ผลไม้,ทุเรียนป่าละอู,ทุเรียนหมอนทอง,200,กิโลกรัม,GI
Sabangfarm,www.dgtfarm.com/Sabangfarm,ร้อยเอ็ด,ผลไม้,ทุเรียนป่าละอู,ทุเรียนหมอนทอง,200,กิโลกรัม,Organic
Sanea Koaw Thai Organic Rice,www.dgtfarm.com/SaneaKoawThai,สุโขทัย,ผัก,กระเจี๊ยบเขียว,กระเจียมเขึยวเบบี้,20,กิโลกรัม,Organic Thailand
Sanea Koaw Thai Organic Rice,www.dgtfarm.com/SaneaKoawThai,สุโขทัย,สินค้าแปรรูป,ปลาร้าผง,ปลาร้าผง100%,300,กล่อง,Organic Thailand
Sanea Koaw Thai Organic Rice,www.dgtfarm.com/SaneaKoawThai,สุโขทัย,ผลไม้,สัปปะรดปัตเวียเบอร์1,สับปะรดปัตเวีย,15,กิโลกรัม,Organic Thailand
Sasinuntakan Farm,www.dgtfarm.com/SasinuntakanFarm,เชียงใหม่,ผัก,แตงกวาทั่วไป,แตงกวาออร์แกนิค,50,กิโลกรัม,GAP
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,สินค้าแปรรูป,ข้าวชงอินทรีย์ไรซ์เบอรี่,ข้าวชงอินทรีย์ไรซ์เบอรี่ 4 เผ่าไทย,100,กล่อง,มาตรฐานอาหารปลอดภัย
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,ข้าวและธัญพืช,ข้าวหอมมะลิ,ข้าวหอมมะลิ ขนาด 1 กก.,80,กิโลกรัม,มาตรฐานอาหารปลอดภัย
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,ข้าวและธัญพืช,ข้าวหอมมะลิ,ข้าวหอมมะลิ ขนาด 5 กก.,80,กิโลกรัม,มาตรฐานอาหารปลอดภัย
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,ข้าวและธัญพืช,ข้าวหอมมะลิ,ข้าวหอมละมุน,210,ห่อ,มาตรฐานอาหารปลอดภัย
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,สินค้าแปรรูป,ชาชงสมุนไพร,ชามะตูมตะไคร้,50,กล่อง,มาตรฐานอาหารปลอดภัย
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,ผัก,ต้นอ่อนโต้วเหมี่ยว,ต้นอ่อนโต้วเหมี่ยว,200,กิโลกรัม,otop
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,สินค้าแปรรูป,น้ำผึ้งแท้100%,น้ำผึ้ง,250,ขวด,otop
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,สินค้าแปรรูป,น้ำผึ้งแท้100%,น้ำผึ้ง,450,ขวด,otop
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,สินค้าแปรรูป,น้ำผึ้งแท้100%,น้ำผึ้ง,150,ขวด,otop
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,ประมง,ปลาน้ำจืด,ปลานิล,50,กิโลกรัม,มาตรฐานอาหารปลอดภัย
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,ผลไม้,เมล่อน,เมล่อนกิ๊ฟเซ็ตคัดพิเศษ กล่องซาเชล บรรจุ1ผล NAVITA Giftset 1-Melon Satchel set,699,กล่อง,มาตรฐานอาหารปลอดภัย
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,ผลไม้,เมล่อน,เมล่อนกิ๊ฟเซ็ตคัดพิเศษ กล่องบรรจุ2ผล NAVITA Giftset 2-Melon setเมล่อนกิ๊ฟเซ็ตคัดพิเศษ กล่องบรรจุ2ผล NAVITA Giftset 2-Melon set,1100,กล่อง,มาตรฐานอาหารปลอดภัย
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,ผลไม้,เมล่อน,เมล่อนเนื้อส้มNetted Melon (Orange),120,กิโลกรัม,มาตรฐานอาหารปลอดภัย
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,ผลไม้,ลิ้นจี่ฮงฮวย,ลิ้นจี่พันธ์ฮงฮวย,190,กิโลกรัม,otop
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,ผัก,ลูกแหน,ลูกแหนหรือผำ 1 กก.,100,กิโลกรัม,otop
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,ผัก,วอเตอร์เครส,วอเตอร์เครส 1 กก.,200,กิโลกรัม,otop
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,ผัก,วอเตอร์เครส,วอเตอร์เครส ถุงซิป 200 กรัม,60,ถุง,otop
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,ผลไม้,ฝรั่งแป้นสีทอง,เสถียรฟาร์ม,30,กิโลกรัม,มาตรฐานอาหารปลอดภัย
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,สินค้าแปรรูป,หน่อไม้นึ่ง,หน่อไม้นึ่งสุก 1 กก.,80,ถุง,otop
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,สินค้าแปรรูป,หน่อไม้นึ่ง,หน่อไม้นึ่งสุก 1/2 กก.,40,ถุง,otop
SIAMTAWAUTHONG,www.dgtfarm.com/temkamuthong,สุพรรณบุรี,สินค้าแปรรูป,หน่อไม้นึ่ง,หน่อไม้นึ่งสุก 2 กก.,140,ถุง,otop
Skyline Farm สกายไลน์ ฟาร์ม,www.dgtfarm.com/skyline,ขอนแก่น,ผลไม้,มะม่วงน้ำดอกไม้,มะม่วงน้ำดอกไม้,99,กิโลกรัม,อยู่ระหว่างขอมาตรฐาน
Sobprab Farmer Market,www.dgtfarm.com/Sobprabfarmermarket,ลำปาง,ผลไม้,ลิ้นจี่จักรพรรดิ์,ลิ้นจี่ฝาง,490,กล่อง,Organic
Sobprab Farmer Market,www.dgtfarm.com/Sobprabfarmermarket,ลำปาง,ผลไม้,ลิ้นจี่จักรพรรดิ์,ลิ้นจี่ฝาง,650,กล่อง,Organic
Sobprab Farmer Market,www.dgtfarm.com/Sobprabfarmermarket,ลำปาง,ผลไม้,ลิ้นจี่จักรพรรดิ์,ลิ้นจี่ฝาง,390,กล่อง,Organic
Sobprab Farmer Market,www.dgtfarm.com/Sobprabfarmermarket,ลำปาง,ผลไม้,ลิ้นจี่จักรพรรดิ์,ลิ้นจี่ฝาง,490,กล่อง,Organic
Sobprab Farmer Market,www.dgtfarm.com/Sobprabfarmermarket,ลำปาง,ผลไม้,ลิ้นจี่จักรพรรดิ์,ลิ้นจี่ฝาง,650,กล่อง,Organic
Sobprab Farmer Market,www.dgtfarm.com/Sobprabfarmermarket,ลำปาง,ผลไม้,ลิ้นจี่จักรพรรดิ์,ลิ้นจี่ฝาง,390,กล่อง,Organic
socoon,www.dgtfarm.com/socoon,สระบุรี,ข้าวและธัญพืช,ข้าวหอมปทุม,ข้าวกล้องหอมไร่มะขาม,45,กิโลกรัม,อย.
socoon,www.dgtfarm.com/socoon,สระบุรี,สินค้าแปรรูป,น้ำพริกกุ้ง,น้ำพริกกุ้งสมุนไพร เมืองเหน่อ,60,กระปุก,อย.
socoon,www.dgtfarm.com/socoon,สระบุรี,ปลากัด,ปลากัด,ปลากัดยักษ์แคนดี้,550,ตัว,อย.
socoon,www.dgtfarm.com/socoon,สระบุรี,ข้าวและธัญพืช,ข้าวหอมปทุม,เมล็ดพันธุ์ข้าวหอมปทุม,480,กระสอบ,อย.
Sonthong​ Eco Farm​,www.dgtfarm.com/sonthong,ขอนแก่น,ผัก,ดอกชมจันทร์,ดอกชมจันทร์ ปลอดสารพิษ,20,ถุง,GAP
Suantakae,www.dgtfarm.com/sayan,ชัยนาท,ข้าวและธัญพืช,ข้าวไรซ์เบอรี่,ข้าว Organic แท้ 100%,50,กิโลกรัม,อยู่ระหว่างขอการรับรอง MU Organic
TAKANTA ตากานต้า,www.dgtfarm.com/TAKANTAFARM,นครปฐม,ผัก,ต้นหอม,ต้นหอมแบ่ง,15,กรัม,Gap
TASUD HERB,www.dgtfarm.com/tanaporn,เชียงราย,ข้าวและธัญพืช,ข้าวกล้องไรซ์เบอร์รี่อินทรีย์,ข้าวกล้องไรซ์เบอร์รี่อินทรีย์ ขนาด 1 กก.,60,แพ็ค,PGS Organic
TASUD HERB,www.dgtfarm.com/tanaporn,เชียงราย,สินค้าแปรรูป,น้ำฝรั่ง,น้ำฝรั่งคั้น,20,ขวด,PGS Organic
TASUD HERB,www.dgtfarm.com/tanaporn,เชียงราย,ผัก,ผักสลัด,ผักสลัด,120,กิโลกรัม,PGS Organic
TASUD HERB,www.dgtfarm.com/tanaporn,เชียงราย,ผลไม้,ฝรั่ง,ฝรั่ง,40,กิโลกรัม,PGS Organic
TASUD HERB,www.dgtfarm.com/tanaporn,เชียงราย,ผลไม้,มังคุด,มังคุดสวนหลวงคุณทวด,99,กิโลกรัม,PGS Organic
TASUD HERB,www.dgtfarm.com/tanaporn,เชียงราย,ผลไม้,เมล่อนพันธุ์กาเลีย,เมล่อนพันธุ์กาเลีย,150,กิโลกรัม,PGS Organic
TASUD HERB,www.dgtfarm.com/tanaporn,เชียงราย,ผลไม้,เมล่อนพันธ์ุคูนามิ,เมล่อนพันธ์ุคูนามิ,150,กิโลกรัม,PGS Organic
TORSTANGFARM,www.dgtfarm.com/TORSTANGFARM,ขอนแก่น,เครื่องสำอาง,สบู่ขมิ้นราชัน,สบู่ขมิ้นราชัน,69,ก้อน,GAP
Trust me Farm,www.dgtfarm.com/trustmefarm,เลย,ผลไม้,ส้มโอขาวแตงกวา,ส้มโอขาวแตงกวา,50,กิโลกรัม,GAP(มกษ.9001-2556)
